reservation_no,trip_ids,person_no,vehicle_no,distance_to_station_origin,distance_to_station_destination,reservationfrom_sec,reservationto_sec,distance,start_station_no,end_station_no,drive_km,duration,reservationfrom,reservationto
297647,"[297641, 297642, 297643, 297644, 297645, 297646, 297647]",3873693,207,263.46051329207506,72.36123385852403,36026.32303255858,70766.6613063872,23623.68456448601,23,23,23.623684564486016,9.650093964952395,2019-01-01 10:00:26.323032559,2019-01-01 19:39:26.661306387
297806,"[297805, 297806]",3874227,59,309.491887998465,309.491887998465,62831.828922142166,68498.0,7393.64105160644,20,20,7.39364105160644,1.5739364105160651,2019-01-01 17:27:11.828922142,2019-01-01 19:01:38.000000000
298492,"[298491, 298492]",3876306,208,1974.545690574004,64.57436600441841,69701.82081172598,85307.0,15082.72657482084,6,6,15.08272657482084,4.334771996742784,2019-01-01 19:21:41.820811726,2019-01-01 23:41:47.000000000
298501,"[298500, 298501]",3876323,209,1992.2617489731792,363.1283237736641,36526.19776592341,43401.0514505391,12516.778963264183,42,42,12.516778963264183,1.9096815790599129,2019-01-01 10:08:46.197765923,2019-01-01 12:03:21.051450539
298580,"[298578, 298579, 298580]",3876498,210,861.4699670155665,861.4699670155665,41773.65428585015,56540.0,7843.759344913695,104,104,7.843759344913694,4.101762698374959,2019-01-01 11:36:13.654285850,2019-01-01 15:42:20.000000000
298582,"[298581, 298582]",3876498,211,861.4699670155665,861.4699670155665,61032.97807599141,86360.0,11861.720111349789,142,142,11.861720111349786,7.035283867780165,2019-01-01 16:57:12.978075991,2019-01-01 23:59:20.000000000
298792,"[298790, 298791, 298792]",3877257,212,157.42359473314673,157.42359473314673,30530.522262835,35771.0,29432.69242008429,43,43,29.43269242008429,1.4556882603236116,2019-01-01 08:28:50.522262835,2019-01-01 09:56:11.000000000
298898,"[298896, 298897, 298898]",3877522,213,181.69635682553053,181.69635682553053,49271.3782481103,60132.0,10045.066050802849,216,216,10.045066050802848,3.016839375524917,2019-01-01 13:41:11.378248110,2019-01-01 16:42:12.000000000
298989,"[298988, 298989]",3877791,214,205.37605176777436,205.37605176777436,64183.524118300826,75942.0,9957.663380532604,159,159,9.957663380532605,3.266243300471993,2019-01-01 17:49:43.524118301,2019-01-01 21:05:42.000000000
298992,"[298991, 298992]",3877796,215,182.69148354005165,182.69148354005165,30706.194727728613,41945.0,20522.368674205223,85,85,20.52236867420522,3.1218903534087183,2019-01-01 08:31:46.194727729,2019-01-01 11:39:05.000000000
299181,"[299180, 299181]",3878262,216,94.90858830928646,94.90858830928646,24640.332481475616,46909.0,8574.097736788402,47,47,8.574097736788403,6.185740977367884,2019-01-01 06:50:40.332481476,2019-01-01 13:01:49.000000000
299251,"[299250, 299251]",3878530,162,221.52367885084797,221.52367885084797,59836.218307697534,77810.0,7605.047008401723,140,140,7.605047008401724,4.992717136750685,2019-01-01 16:37:16.218307698,2019-01-01 21:36:50.000000000
299303,"[299302, 299303]",3878722,217,64.01079615573192,64.01079615573192,37887.92853384037,79443.0,37640.87405998963,75,75,37.64087405998963,11.543075407266564,2019-01-01 10:31:27.928533840,2019-01-01 22:04:03.000000000
299674,"[299673, 299674]",3880088,218,167.7230091724986,167.7230091724986,35700.3253271654,41156.0,9879.852023183344,39,39,9.879852023183345,1.5154651868984992,2019-01-01 09:55:00.325327165,2019-01-01 11:25:56.000000000
300211,"[300210, 300211]",3881745,219,199.7266343382806,199.7266343382806,71597.42513106608,81072.0,21515.968581497797,202,202,21.51596858149779,2.631826352481645,2019-01-01 19:53:17.425131066,2019-01-01 22:31:12.000000000
300268,"[300267, 300268]",3881880,220,143.32965794908793,143.32965794908793,27579.00808311837,69330.0,28083.1088022676,78,78,28.083108802267603,11.597497754689345,2019-01-01 07:39:39.008083118,2019-01-01 19:15:30.000000000
300490,"[300489, 300490]",3882833,221,311.232084523116,311.232084523116,27566.03297555277,61596.0,11943.52845686734,3,3,11.94352845686734,9.452768617902006,2019-01-01 07:39:26.032975552,2019-01-01 17:06:36.000000000
300658,"[300657, 300658]",3883434,163,436.8442713268772,12.090234728130689,49438.3359391156,67830.69223111265,9314.327124779293,98,98,9.314327124779291,5.108987858888072,2019-01-01 13:43:58.335939116,2019-01-01 18:50:30.692231113
300724,"[300723, 300724]",3883719,222,139.8137333306048,107.52544092445,46629.97097774522,60458.8995749492,8880.187133166728,196,196,8.880187133166729,3.841369054778883,2019-01-01 12:57:09.970977745,2019-01-01 16:47:38.899574949
300920,"[300917, 300920]",3884466,149,198.95002764428733,198.95002764428733,34474.71756316624,64082.0,14091.178800937842,55,55,14.091178800937842,8.224245121342712,2019-01-01 09:34:34.717563166,2019-01-01 17:48:02.000000000
301571,"[301569, 301570, 301571]",3886647,223,380.12399415196296,380.12399415196296,66128.08232507142,80470.0,15970.796334234918,127,127,15.970796334234915,3.9838660208134953,2019-01-01 18:22:08.082325071,2019-01-01 22:21:10.000000000
301596,"[301595, 301596]",3886807,224,224.89387526962943,224.89387526962943,28958.616915250204,39778.0,28871.752354160977,111,111,28.87175235416098,3.0053841902082765,2019-01-01 08:02:38.616915250,2019-01-01 11:02:58.000000000
301692,"[301691, 301692]",3887115,225,488.57747634748495,488.57747634748495,45770.78563191392,80933.0,10061.5102246134,69,69,10.061510224613402,9.7672817689128,2019-01-01 12:42:50.785631914,2019-01-01 22:28:53.000000000
302157,"[302155, 302156, 302157]",3888620,226,368.960669428904,368.960669428904,71095.66261823638,82445.0,10880.729500581909,1,1,10.880729500581907,3.1525937171565603,2019-01-01 19:44:55.662618236,2019-01-01 22:54:05.000000000
302479,"[302477, 302478, 302479]",3889699,227,282.77754796298234,282.77754796298234,27064.74508181871,66282.0,19406.42220545607,213,213,19.40642220545607,10.893681921717024,2019-01-01 07:31:04.745081819,2019-01-01 18:24:42.000000000
302950,"[302949, 302950]",3891130,225,289.441440163864,289.441440163864,23525.69425548987,40538.0,5897.381791948017,69,69,5.897381791948017,4.725640484586148,2019-01-01 06:32:05.694255490,2019-01-01 11:15:38.000000000
302953,"[302951, 302952, 302953]",3891130,110,289.441440163864,289.441440163864,50776.41718258265,57938.0,9252.876632147005,50,50,9.252876632147004,1.9893285603937088,2019-01-01 14:06:16.417182583,2019-01-01 16:05:38.000000000
303078,[303078],3891579,228,317.9856431267375,324.44035781349663,53960.80199899319,62132.4154798187,5711.083347316864,4,4,5.7110833473168645,2.2698926335626437,2019-01-01 14:59:20.801998993,2019-01-01 17:15:32.415479819
303554,"[303553, 303554]",3893476,229,1506.9745982828242,185.0043675044539,31319.594038411757,72226.99712195531,7294.8868028877,208,208,7.294886802887699,11.363167523206544,2019-01-01 08:41:59.594038412,2019-01-01 20:03:46.997121955
303605,"[303604, 303605]",3893644,230,2049.980565495372,72.39418947754004,43621.937756132415,51813.48519096945,9275.058335496831,4,4,9.275058335496832,2.275429843010287,2019-01-01 12:07:01.937756132,2019-01-01 14:23:33.485190969
304234,"[304233, 304234]",3895854,231,328.43314533153125,328.43314533153125,70140.43216473283,84381.0,12237.995424088049,45,45,12.237995424088048,3.955713287574213,2019-01-01 19:29:00.432164733,2019-01-01 23:26:21.000000000
304452,"[304451, 304452]",3896547,232,727.2980079326344,727.2980079326344,42380.755172913705,45808.0,11867.911863508256,50,50,11.867911863508256,0.9520124519684152,2019-01-01 11:46:20.755172914,2019-01-01 12:43:28.000000000
304518,"[304517, 304518]",3896701,233,383.634608542058,160.15017139123404,63210.23502256393,73927.8078130119,3616.5625565085033,211,211,3.6165625565085033,2.9771035529022125,2019-01-01 17:33:30.235022564,2019-01-01 20:32:07.807813012
304525,"[304521, 304523, 304524, 304525]",3896703,234,242.1649303253047,186.5067885627532,35349.74120261378,99777.54837519076,6915.758119320145,142,142,6.915758119320145,17.896613103493607,2019-01-01 09:49:09.741202614,2019-01-02 03:42:57.548375191
304764,"[304762, 304763, 304764]",3897369,194,271.3582326639007,271.3582326639007,52494.83635099652,61027.0,12637.54914434808,6,6,12.63754914434808,2.3700454580565222,2019-01-01 14:34:54.836350997,2019-01-01 16:57:07.000000000
304869,"[304868, 304869]",3897674,235,264.48729133732047,264.48729133732047,36530.96987709155,45278.0,26306.392303012588,86,86,26.306392303012583,2.429730589696792,2019-01-01 10:08:50.969877092,2019-01-01 12:34:38.000000000
305681,"[305680, 305681]",3900832,236,265.74506456084,265.74506456084,32756.129088978443,36728.0,10329.74752837648,36,36,10.32974752837648,1.103297475283766,2019-01-01 09:05:56.129088978,2019-01-01 10:12:08.000000000
305740,"[305735, 305736, 305737, 305738, 305739, 305740]",3901076,237,3113.7339667005454,73.72279428121891,43103.21252169451,82990.92642943311,23409.32580638769,86,86,23.409325806387688,11.079920529927389,2019-01-01 11:58:23.212521695,2019-01-01 23:03:10.926429433
305996,"[305995, 305996]",3901841,238,219.4451598812138,219.4451598812138,57203.97755443012,65777.0,26472.84571027452,77,77,26.47284571027452,2.3813951237694124,2019-01-01 15:53:23.977554430,2019-01-01 18:16:17.000000000
306288,"[306287, 306288]",3902854,169,263.29101246478973,263.29101246478973,73034.79989311121,74715.0,13338.89185802179,61,61,13.33889185802179,0.4667222519135531,2019-01-01 20:17:14.799893111,2019-01-01 20:45:15.000000000
306636,"[306632, 306633, 306636]",3904258,239,33.3291954060067,33.3291954060067,15960.871780866595,55215.0,132921.87883796147,182,182,132.92187883796146,10.903924505314835,2019-01-01 04:26:00.871780867,2019-01-01 15:20:15.000000000
306695,"[306693, 306694, 306695]",3904456,182,382.2435332074624,382.2435332074624,34341.847285349664,60931.0,22069.62222823846,74,74,22.069622228238455,7.385875754069537,2019-01-01 09:32:21.847285350,2019-01-01 16:55:31.000000000
306697,"[306696, 306697]",3904456,21,382.2435332074624,382.2435332074624,62184.55536923682,63931.0,6845.684187866104,173,173,6.845684187866104,0.485123508545328,2019-01-01 17:16:24.555369237,2019-01-01 17:45:31.000000000
306776,"[306774, 306775, 306776]",3904794,84,512.6777497378242,512.6777497378242,30708.23422643628,54910.0,19242.22144309486,21,21,19.24222144309486,6.722712714878812,2019-01-01 08:31:48.234226436,2019-01-01 15:15:10.000000000
306924,"[306923, 306924]",3905320,121,227.53207326944477,227.53207326944477,31272.70730269026,35206.0,9258.130480826028,57,57,9.25813048082603,1.0925813048082609,2019-01-01 08:41:12.707302690,2019-01-01 09:46:46.000000000
306933,"[306930, 306931, 306932, 306933]",3905350,240,60.25090005859485,60.25090005859485,38796.47141017071,63629.0,11789.66453987532,184,184,11.78966453987532,6.897924608285915,2019-01-01 10:46:36.471410171,2019-01-01 17:40:29.000000000
306968,"[306967, 306968]",3905463,119,256.7233176209384,256.7233176209384,50029.64685282306,55093.0,7315.365199359496,42,42,7.315365199359496,1.4064869853269275,2019-01-01 13:53:49.646852823,2019-01-01 15:18:13.000000000
307021,"[307019, 307020, 307021]",3905626,241,187.8626422429126,187.8626422429126,39142.861685655495,65951.0,16346.149260756058,4,4,16.346149260756057,7.446705087317919,2019-01-01 10:52:22.861685655,2019-01-01 18:19:11.000000000
307399,"[307396, 307397, 307398, 307399]",3907045,242,285.2710927189881,285.2710927189881,34461.735947842884,56809.0,12544.697561908592,190,190,12.544697561908594,6.2075733478214215,2019-01-01 09:34:21.735947843,2019-01-01 15:46:49.000000000
308688,"[308687, 308688]",3911417,243,222.34899464922776,222.34899464922776,16369.250783500276,66229.0,18326.36712499234,120,120,18.326367124992338,13.84993033791659,2019-01-01 04:32:49.250783500,2019-01-01 18:23:49.000000000
308705,"[308703, 308704, 308705]",3911437,244,128.9458003119622,128.9458003119622,45184.67458351536,56007.0,12359.796656121916,131,131,12.359796656121915,3.006201504579068,2019-01-01 12:33:04.674583515,2019-01-01 15:33:27.000000000
309222,"[309220, 309222]",3913576,245,496.3808203039824,496.3808203039824,19583.25788387067,63361.0,7715.058781370366,59,59,7.715058781370366,12.160483921147035,2019-01-01 05:26:23.257883871,2019-01-01 17:36:01.000000000
309261,"[309259, 309260, 309261]",3913880,246,258.3948643724311,258.3948643724311,40237.27950963695,60831.0,55893.37602094547,170,170,55.89337602094547,5.720477913989738,2019-01-01 11:10:37.279509637,2019-01-01 16:53:51.000000000
309265,"[309262, 309263, 309264, 309265]",3913880,246,258.3948643724311,258.3948643724311,61315.7590646769,76131.0,26817.773444711147,170,170,26.817773444711147,4.115344704256416,2019-01-01 17:01:55.759064677,2019-01-01 21:08:51.000000000
309425,"[309420, 309421, 309422, 309423, 309424, 309425]",3914391,247,4198.380124309332,378.2090057547796,31777.376234105832,73106.8190753866,30707.399232803764,123,123,30.707399232803763,11.480400789244657,2019-01-01 08:49:37.376234106,2019-01-01 20:18:26.819075387
309563,"[309561, 309562, 309563]",3914769,248,123.3647982452917,123.3647982452917,32661.66788061033,41136.0,17374.79972430932,112,112,17.37479972430932,2.353981144274909,2019-01-01 09:04:21.667880610,2019-01-01 11:25:36.000000000
309811,"[309810, 309811]",3915807,249,228.0201119854705,228.0201119854705,31636.72597148069,40642.0,16813.167458869848,154,154,16.81316745886985,2.5014650079220315,2019-01-01 08:47:16.725971481,2019-01-01 11:17:22.000000000
309813,"[309812, 309813]",3915807,249,228.0201119854705,228.0201119854705,49636.725971480686,57442.0,16813.167458869848,154,154,16.81316745886985,2.1681316745886985,2019-01-01 13:47:16.725971481,2019-01-01 15:57:22.000000000
310808,"[310807, 310808]",3920779,250,264.0980956817603,264.0980956817603,70588.63977800988,102593.0,22343.33949972564,17,17,22.34333949972564,8.890100061663924,2019-01-01 19:36:28.639778010,2019-01-02 04:29:53.000000000
310935,"[310931, 310932, 310933, 310934, 310935]",3921460,201,2688.8813467761474,2688.8813467761474,47822.08488628204,61649.0,43947.19587561955,187,187,43.94719587561956,3.840809753810544,2019-01-01 13:17:02.084886282,2019-01-01 17:07:29.000000000
311524,"[311523, 311524]",3925790,176,162.58116921876237,162.58116921876237,67004.99345959465,79043.0,17722.403900148536,87,87,17.722403900148535,3.3438907056681515,2019-01-01 18:36:44.993459595,2019-01-01 21:57:23.000000000
312196,"[312195, 312196]",3930225,251,569.0236387821961,569.0236387821961,46680.71934112329,55811.0,73618.90719101988,10,10,73.61890719101989,2.536189071910198,2019-01-01 12:58:00.719341123,2019-01-01 15:30:11.000000000
312356,"[312354, 312355, 312356]",3931569,85,117.48471316909225,117.48471316909225,34251.44022522106,43357.0,29226.938139977698,210,210,29.226938139977698,2.529322159660817,2019-01-01 09:30:51.440225221,2019-01-01 12:02:37.000000000
312516,"[312514, 312515, 312516]",3932443,211,872.0499655425499,872.0499655425499,48889.01427714022,55545.0,12101.67626856098,142,142,12.10167626856098,1.8488849230166065,2019-01-01 13:34:49.014277140,2019-01-01 15:25:45.000000000
312717,"[312715, 312716, 312717]",3933200,252,1299.2036830568434,9798.325897784196,57569.69665205317,68368.4300736481,38954.73416053654,141,141,38.95473416053654,2.999648172665258,2019-01-01 15:59:29.696652053,2019-01-01 18:59:28.430073648
313199,"[313197, 313198, 313199]",3935600,235,100.585717589305,100.585717589305,49554.22887472592,60261.0,10850.062526979478,86,86,10.850062526979478,2.9741030903539123,2019-01-01 13:45:54.228874726,2019-01-01 16:44:21.000000000
313332,"[313329, 313330, 313331, 313332]",3936294,253,208.84499051295367,208.84499051295367,27352.693821106925,65609.0,13172.142460012108,91,91,13.172142460012108,10.62675171635919,2019-01-01 07:35:52.693821107,2019-01-01 18:13:29.000000000
313728,"[313726, 313727, 313728]",3938716,98,201.5397675679008,201.5397675679008,58902.21918763421,82975.0,12219.33078896136,34,34,12.21933078896136,6.686883558990499,2019-01-01 16:21:42.219187634,2019-01-01 23:02:55.000000000
314018,"[314015, 314016, 314017, 314018]",3940593,254,1370.0942380063498,4022.674425383006,36478.70357299285,82710.0,19778.7939629908,72,72,19.7787939629908,12.842026785279764,2019-01-01 10:07:58.703572993,2019-01-01 22:58:30.000000000
314475,"[314474, 314475]",3943721,3,585.4400485732328,585.4400485732328,44477.88127538224,52385.0,6308.853461604573,221,221,6.308853461604572,2.1964218679493794,2019-01-01 12:21:17.881275382,2019-01-01 14:33:05.000000000
314487,"[314485, 314486, 314487]",3943768,255,168.07277911647108,168.07277911647108,28301.954061753542,61030.0,9148.0218698531,134,134,9.1480218698531,9.091123871735128,2019-01-01 07:51:41.954061754,2019-01-01 16:57:10.000000000
314866,"[314864, 314865, 314866]",3946853,256,300.7693547809595,300.7693547809595,24994.10863513488,64382.0,20022.890661783687,183,183,20.022890661783688,10.941080934684756,2019-01-01 06:56:34.108635135,2019-01-01 17:53:02.000000000
315896,"[315889, 315894, 315895, 315896]",3953546,219,273.8031125589474,273.8031125589474,11244.88490723111,40027.0,10693.835367915648,202,202,10.693835367915648,7.995031970213581,2019-01-01 03:07:24.884907231,2019-01-01 11:07:07.000000000
316185,"[316181, 316182, 316183, 316184, 316185]",3954920,257,198.27801926562208,198.27801926562208,22679.413201081374,64811.0,21015.36793455028,52,52,21.015367934550284,11.703218555255171,2019-01-01 06:17:59.413201081,2019-01-01 18:00:11.000000000
316571,"[316568, 316569, 316570, 316571]",3957212,258,312.0690635115632,312.0690635115632,30420.55979120385,58708.0,18547.845620831315,57,57,18.547845620831318,7.857622280221151,2019-01-01 08:27:00.559791204,2019-01-01 16:18:28.000000000
316573,"[316572, 316573]",3957212,258,312.0690635115632,312.0690635115632,68946.8114738165,82708.0,15588.57017176367,57,57,15.588570171763669,3.822552368384305,2019-01-01 19:09:06.811473817,2019-01-01 22:58:28.000000000
316590,[316590],3957306,259,117.21026984008654,308.81972540708847,40014.53533291991,49689.72629147349,1784.2314872235609,28,28,1.784231487223561,2.687553044042662,2019-01-01 11:06:54.535332920,2019-01-01 13:48:09.726291473
316747,"[316746, 316747]",3958592,260,157.2293536682685,157.2293536682685,29661.128511783438,48840.0,24413.096894904585,96,96,24.413096894904587,5.32746430228238,2019-01-01 08:14:21.128511782,2019-01-01 13:34:00.000000000
317066,"[317065, 317066]",3960492,218,223.11372767408048,173.86272982410708,57500.96013727223,72185.11923450332,33559.1678260432,39,39,33.5591678260432,4.078933082564191,2019-01-01 15:58:20.960137272,2019-01-01 20:03:05.119234503
317798,"[317797, 317798]",3965427,261,194.4364600599069,194.4364600599069,59176.23839829755,73898.0,42271.15560284578,124,124,42.27115560284578,4.0893782226951245,2019-01-01 16:26:16.238398298,2019-01-01 20:31:38.000000000
318178,"[318177, 318178]",3967848,262,224.79052634455087,224.79052634455087,71775.9011594378,81656.0,21113.85668228332,29,29,21.11385668228332,2.744471900156168,2019-01-01 19:56:15.901159438,2019-01-01 22:40:56.000000000
318195,"[318194, 318195]",3967948,22,425.35918314645625,425.35918314645625,41299.7546366915,45832.0,9229.037869680677,151,151,9.229037869680674,1.2589570453634729,2019-01-01 11:28:19.754636691,2019-01-01 12:43:52.000000000
318334,"[318331, 318332, 318333, 318334]",3968914,263,451.6495087189232,451.6495087189232,49207.15809094218,67460.0,8001.378004496802,95,95,8.001378004496802,5.070233863627172,2019-01-01 13:40:07.158090942,2019-01-01 18:44:20.000000000
318404,"[318399, 318400, 318401, 318402, 318403, 318404]",3969375,264,186.4360410017872,186.4360410017872,33078.98102076906,65460.0,20320.4831546623,76,76,20.3204831546623,8.994727494230817,2019-01-01 09:11:18.981020769,2019-01-01 18:11:00.000000000
318701,"[318700, 318701]",3970799,265,16.15465543476588,230.5101510092451,72198.90062801258,84797.69391264548,12439.052740828203,1,1,12.439052740828204,3.4996648012869183,2019-01-01 20:03:18.900628013,2019-01-01 23:33:17.693912645
318828,"[318827, 318828]",3971753,230,214.25475048391,214.25475048391,36076.43786013501,43611.0,67626.72610736084,4,4,67.62672610736084,2.0929339277402748,2019-01-01 10:01:16.437860135,2019-01-01 12:06:51.000000000
319072,"[319071, 319072]",3973161,139,60.90020742548906,60.90020742548906,54322.10958258029,65967.0,6802.511594991956,22,22,6.802511594991955,3.234691782616586,2019-01-01 15:05:22.109582580,2019-01-01 18:19:27.000000000
319264,"[319263, 319264]",3974558,164,183.073999805594,183.073999805594,68774.93127075079,77342.0,21307.464701366986,114,114,21.307464701366985,2.379741313680335,2019-01-01 19:06:14.931270751,2019-01-01 21:29:02.000000000
319597,"[319596, 319597]",3977221,266,142.94545750750152,142.94545750750152,48182.270702618254,83341.0,9964.702705048456,33,33,9.964702705048456,9.766313693717152,2019-01-01 13:23:02.270702618,2019-01-01 23:09:01.000000000
319724,"[319722, 319723, 319724]",3977671,2,958.1914468886494,958.1914468886494,49685.52546488106,55940.0,21150.722957302853,50,50,21.15072295730285,1.7373540375330392,2019-01-01 13:48:05.525464881,2019-01-01 15:32:20.000000000
320111,"[320110, 320111]",3980359,267,135.58558930258616,135.58558930258616,47221.13205137407,58853.0,6440.776350720464,64,64,6.440776350720464,3.2310744301738707,2019-01-01 13:07:01.132051374,2019-01-01 16:20:53.000000000
320239,"[320238, 320239]",3981119,268,278.6938926334618,278.6938926334618,68857.37286708689,77013.0,9878.53146980866,46,46,9.878531469808658,2.2654519813647536,2019-01-01 19:07:37.372867087,2019-01-01 21:23:33.000000000
321259,[321259],3986567,269,257.1816507399426,9400.3374849738,72780.03591052572,85839.83004126044,16082.834576031675,168,168,16.082834576031676,3.627720591870756,2019-01-01 20:13:00.035910526,2019-01-01 23:50:39.830041260
321393,"[321392, 321393]",3987480,270,3701.015036755913,114.63554767587704,47879.19227991064,56259.309059095714,12041.11711274008,207,207,12.04111711274008,2.3278102164402985,2019-01-01 13:17:59.192279911,2019-01-01 15:37:39.309059096
321901,"[321900, 321901]",3990858,1,162.6280955060911,162.6280955060911,33247.06452257925,42361.0,19831.541039465388,103,103,19.83154103946539,2.531648743727987,2019-01-01 09:14:07.064522579,2019-01-01 11:46:01.000000000
321990,"[321989, 321990]",3991372,165,427.5463642293484,427.5463642293484,19596.258263080137,59107.0,5853.937136662812,206,206,5.853937136662812,10.975206038033296,2019-01-01 05:26:36.258263079,2019-01-01 16:25:07.000000000
322226,"[322223, 322224, 322225, 322226]",3992739,271,228.1125718400951,228.1125718400951,35944.953470127155,65458.0,11741.372890116769,164,164,11.741372890116766,8.198068480520234,2019-01-01 09:59:04.953470127,2019-01-01 18:10:58.000000000
322392,"[322391, 322392]",3993505,272,260.6571487477672,347.5866312082436,53628.061044705006,62157.64512926311,6091.4924951440735,3,3,6.091492495144074,2.369328912377251,2019-01-01 14:53:48.061044705,2019-01-01 17:15:57.645129263
322450,"[322447, 322448, 322449, 322450]",3993807,273,3686.297326881918,45.79078591248635,36470.00343084662,74454.41838413598,18856.08447967756,104,104,18.85608447967756,10.551226375913709,2019-01-01 10:07:50.003430847,2019-01-01 20:40:54.418384136
322610,"[322609, 322610]",3994914,274,1805.045599444359,1805.045599444359,13459.492100490732,63420.0,21125.21943081302,62,62,21.12521943081302,13.877918860974798,2019-01-01 03:44:19.492100491,2019-01-01 17:37:00.000000000
322663,"[322662, 322663]",3995442,275,1438.4127875402055,1438.4127875402055,22821.14770016837,61823.0,21718.11943976734,207,207,21.71811943976734,10.83384786106434,2019-01-01 06:20:21.147700168,2019-01-01 17:10:23.000000000
322667,"[322666, 322667]",3995475,276,385.6594915920044,285.1058831458935,45551.471088403625,61525.83556194006,13026.876896978338,40,40,13.026876896978338,4.437323464871232,2019-01-01 12:39:11.471088404,2019-01-01 17:05:25.835561940
323106,"[323105, 323106]",3997615,277,575.9220427377394,575.9220427377394,30984.306754508536,39159.0,5408.14570809626,210,210,5.40814570809626,2.270748123747629,2019-01-01 08:36:24.306754509,2019-01-01 10:52:39.000000000
323109,"[323107, 323108, 323109]",3997615,85,575.9220427377394,575.9220427377394,49055.50107389976,62559.0,10247.2455223531,210,210,10.2472455223531,3.7509719239167336,2019-01-01 13:37:35.501073899,2019-01-01 17:22:39.000000000
323497,"[323496, 323497]",4000213,278,167.35275088065862,474.5545280631524,37909.596427027696,62066.90717495897,20680.55949848111,86,86,20.68055949848111,6.710364096647576,2019-01-01 10:31:49.596427028,2019-01-01 17:14:26.907174959
323522,"[323521, 323522]",4000311,279,533.3995152935549,359.7304108686033,50618.92488085028,60569.58124774146,28581.001143926005,163,163,28.58100114392601,2.7640712130253267,2019-01-01 14:03:38.924880850,2019-01-01 16:49:29.581247741
323565,"[323564, 323565]",4000646,280,167.90326370817056,167.90326370817056,56539.15568666395,62185.0,8495.675370445839,43,43,8.49567537044584,1.5682900870377914,2019-01-01 15:42:19.155686664,2019-01-01 17:16:25.000000000
323660,"[323659, 323660]",4001066,281,2445.594927805779,237.0912580409743,73448.79990508557,88089.64915040063,9502.017937308585,6,6,9.502017937308583,4.06690256814307,2019-01-01 20:24:08.799905086,2019-01-02 00:28:09.649150401
324702,"[324701, 324702]",4007393,282,2014.9201828839643,2014.9201828839643,12553.70257538528,48176.0,22841.595128186647,156,156,22.841595128186647,9.895082617948534,2019-01-01 03:29:13.702575385,2019-01-01 13:22:56.000000000
324780,"[324777, 324778, 324779, 324780]",4007835,283,40.29579528191659,40.29579528191659,25498.954083468125,65366.0,11393.848412275474,205,205,11.393848412275474,11.074179421258854,2019-01-01 07:04:58.954083468,2019-01-01 18:09:26.000000000
325238,[325238],4010859,284,2106.304059810021,1379.1427635632767,71695.25359459063,78020.39153648951,5760.3667417969145,153,153,5.760366741796915,1.7569827616385778,2019-01-01 19:54:55.253594590,2019-01-01 21:40:20.391536490
325303,"[325300, 325301, 325302, 325303]",4011300,285,85.5459508711384,85.5459508711384,28955.31589058444,81152.0,57797.08316122317,90,90,57.79708316122317,14.499078919282104,2019-01-01 08:02:35.315890584,2019-01-01 22:32:32.000000000
325391,"[325390, 325391]",4011832,286,436.042689707534,49.65412144484164,54307.622355596,67838.65590630598,5019.571438621185,63,63,5.019571438621185,3.758620430752772,2019-01-01 15:05:07.622355596,2019-01-01 18:50:38.655906306
325642,"[325639, 325640, 325641, 325642]",4013260,287,183.1358847248974,313.98036717424594,42379.01454731847,52098.60849339046,40045.90134246359,21,21,40.04590134246359,2.6998872072422198,2019-01-01 11:46:19.014547318,2019-01-01 14:28:18.608493390
325859,"[325858, 325859]",4014849,267,234.39923044434792,234.39923044434792,10776.470979048132,40780.0,8431.361693107467,64,64,8.431361693107467,8.334313616931075,2019-01-01 02:59:36.470979048,2019-01-01 11:19:40.000000000
327002,"[327000, 327001, 327002]",4022417,288,2106.304059810021,115.48196142045632,49896.05338326797,70171.01365444626,13112.60858154091,42,42,13.11260858154091,5.631933408660634,2019-01-01 13:51:36.053383268,2019-01-01 19:29:31.013654446
327323,"[327322, 327323]",4024335,215,230.39670084586643,230.39670084586643,50409.33804037845,85965.0,29323.943322820687,85,85,29.32394332282069,9.87657276656154,2019-01-01 14:00:09.338040378,2019-01-01 23:52:45.000000000
327350,"[327348, 327349, 327350]",4024402,289,213.20694460292344,213.20694460292344,34901.702325274986,38157.0,7538.164582311546,49,49,7.538164582311546,0.9042493540902816,2019-01-01 09:41:41.702325275,2019-01-01 10:35:57.000000000
327539,"[327538, 327539]",4025645,290,312.78366245656684,312.78366245656684,68309.33072410703,81782.0,7574.146552582673,45,45,7.574146552582674,3.742408132192492,2019-01-01 18:58:29.330724107,2019-01-01 22:43:02.000000000
328682,"[328681, 328682]",4032404,291,211.33530570582613,211.33530570582613,29131.102637171312,64764.0,8136.03785635244,189,189,8.13603785635244,9.898027045230192,2019-01-01 08:05:31.102637171,2019-01-01 17:59:24.000000000
328705,"[328704, 328705]",4032590,160,307.76142823257175,361.0702485619229,72245.30152560677,80385.37348757002,10478.754708576093,162,162,10.478754708576092,2.2611311005453456,2019-01-01 20:04:05.301525607,2019-01-01 22:19:45.373487570
328811,"[328810, 328811]",4033278,292,267.16007455527523,267.16007455527523,14016.80199303334,56628.0,66977.72241574059,3,3,66.97772241574059,11.836443890824071,2019-01-01 03:53:36.801993033,2019-01-01 15:43:48.000000000
